prev_filename,filename,uniform_type,xmin,xmax,ymin,ymax
w68.jpg,1399.jpg,construction worker,11,429,11,234
w69.jpg,1400.jpg,construction worker,149,406,282,612
w7.jpg,1401.jpg,construction worker,75,217,40,459
w7.jpg,1401.jpg,construction worker,227,298,76,210
w7.jpg,1401.jpg,construction worker,322,409,58,282
w7.jpg,1401.jpg,construction worker,452,582,16,283
w7.jpg,1401.jpg,construction worker,304,598,35,282
w70.jpg,1402.jpg,construction worker,122,233,30,350
w70.jpg,1402.jpg,construction worker,224,412,81,255
w70.jpg,1402.jpg,construction worker,506,603,153,253
w70.jpg,1402.jpg,construction worker,77,478,40,253
w71.jpg,1403.jpg,construction worker,177,533,17,255
w72.jpg,1404.jpg,construction worker,244,335,54,309
w72.jpg,1404.jpg,construction worker,230,336,109,254
w73.jpg,1405.jpg,construction worker,155,335,53,405
w73.jpg,1405.jpg,construction worker,102,339,166,408
w74.jpg,1406.jpg,construction worker,251,467,149,251
w75.jpg,1407.jpg,construction worker,39,203,189,386
w75.jpg,1407.jpg,construction worker,146,271,177,376
w75.jpg,1407.jpg,construction worker,418,529,8,252
w75.jpg,1407.jpg,construction worker,17,307,206,373
w76.jpg,1408.jpg,construction worker,200,335,92,395
w76.jpg,1408.jpg,construction worker,162,354,135,283
w77.jpg,1409.jpg,construction worker,84,368,27,402
w78.jpg,1410.jpg,construction worker,48,293,54,388
w78.jpg,1410.jpg,construction worker,21,297,68,347
w79.jpg,1411.jpg,construction worker,175,256,159,351
w79.jpg,1411.jpg,construction worker,156,314,175,247
w8.jpg,1412.jpg,construction worker,143,445,20,247
w8.jpg,1412.jpg,construction worker,126,425,15,247
w81.jpg,1413.jpg,construction worker,331,562,21,254
w81.jpg,1413.jpg,construction worker,345,564,18,378
w82.jpg,1414.jpg,construction worker,232,484,95,408
w82.jpg,1414.jpg,construction worker,209,373,221,408
w83.jpg,1415.jpg,construction worker,39,265,114,329
w83.jpg,1415.jpg,construction worker,258,507,35,256
w84.jpg,1416.jpg,construction worker,229,314,139,245
w85.jpg,1417.jpg,construction worker,246,354,136,356
w86.jpg,1418.jpg,construction worker,241,370,46,181
w87.jpg,1419.jpg,construction worker,26,317,2,389
w88.jpg,1420.jpg,construction worker,197,372,113,351
w89.jpg,1421.jpg,construction worker,223,369,139,395
w9.jpg,1422.jpg,construction worker,66,186,5,391
w9.jpg,1422.jpg,construction worker,193,285,22,397
w9.jpg,1422.jpg,construction worker,9,49,112,210
w9.jpg,1422.jpg,construction worker,85,295,60,233
w90.jpg,1423.jpg,construction worker,229,361,30,393
w91.jpg,1424.jpg,construction worker,5,338,177,573
w91.jpg,1424.jpg,construction worker,27,329,224,390
w92.jpg,1425.jpg,construction worker,213,430,28,400
w92.jpg,1425.jpg,construction worker,225,462,36,256
w93.jpg,1426.jpg,construction worker,389,483,156,408
w93.jpg,1426.jpg,construction worker,387,496,147,256
w94.jpg,1427.jpg,construction worker,258,369,78,339
w94.jpg,1427.jpg,construction worker,274,415,63,252
w95.jpg,1428.jpg,construction worker,123,234,152,408
w95.jpg,1428.jpg,construction worker,312,372,191,404
w95.jpg,1428.jpg,construction worker,502,612,190,408
w96.jpg,1429.jpg,construction worker,301,450,3,278
w96.jpg,1429.jpg,construction worker,262,466,1,106
w97.jpg,1430.jpg,construction worker,95,191,159,380
w98.jpg,1431.jpg,construction worker,178,312,74,392
w99.jpg,1432.jpg,construction worker,214,370,158,465
w99.jpg,1432.jpg,construction worker,182,418,116,294
